station,parameter,n_overlap,mae_before_after,acf_similarity,acf_threshold_pass,dtw_distance_normalized,dtw_similarity,latitude,latitude_zone
PE43K,foF1,17565,0.14788112012524907,0.9975590361796987,True,0.12105605367434515,0.8920160563982729,-31.94,S_mid
PE43K,foF2,68577,0.23803036416485604,0.9999685078886295,True,0.04347215523021628,0.9583389408022822,-31.94,S_mid
PE43K,hmF2,63836,8.566270769367339,0.9998267413220984,True,0.10388199151593402,0.9058939340306879,-31.94,S_mid
PQ052,MUF_D,67063,0.888787743619779,0.9999433031122785,True,0.04841075343064666,0.9538246309738476,50.0,N_mid
PQ052,TEC,67065,1.103635219008234,0.9999549513728422,True,0.05394125778189128,0.9488194836442638,50.0,N_mid
PQ052,fmin,67065,0.1372805675529479,0.9991322523768865,True,0.1325087575940081,0.8829953793244653,50.0,N_mid
PQ052,foE,32569,0.08717478753646966,0.9999788580983081,True,0.07281893978123011,0.9321237376774134,50.0,N_mid
PQ052,foF1,13626,0.1897293805583656,0.9938566481455035,True,0.1025375788068055,0.906998563334436,50.0,N_mid
PQ052,foF2,67065,0.22876876436342722,0.9999408693303689,True,0.04274090210017136,0.959011004541888,50.0,N_mid
PQ052,foF2p,67347,0.10721419161133626,0.9999999572379185,True,0.027126596335417343,0.9735898219049146,50.0,N_mid
PQ052,hmF2,67065,8.546077507302625,0.9999431471677546,True,0.08441008126756364,0.9221603683646163,50.0,N_mid
SO148,MUF_D,64042,0.9368181115495409,0.9999546122558141,True,0.04572399383685357,0.956275275209964,47.63,N_mid
SO148,TEC,64048,1.1958054346985694,0.9999704419178314,True,0.06398944877056967,0.9398589442362338,47.63,N_mid
SO148,fmin,64049,0.13244656281758732,0.9999287916644399,True,0.09694605461197148,0.9116218576069681,47.63,N_mid
SO148,foE,30418,0.09745778006384803,0.9999867084273626,True,0.07171733896061137,0.9330818525058432,47.63,N_mid
SO148,foF1,15252,0.24418445422612908,0.9949778510615549,True,0.10412601440638909,0.9056937224123187,47.63,N_mid
SO148,foF2,64048,0.2522528420689093,0.9999583512288803,True,0.04734313031246871,0.9547969247687297,47.63,N_mid
SO148,foF2p,64512,0.11610698782399399,0.9999999093703815,True,0.02773218672534029,0.9730161348612586,47.63,N_mid
SO148,hmF2,64048,9.172650660064358,0.9999104822136274,True,0.11091330103480061,0.9001602546918049,47.63,N_mid
THJ76,MUF_D,56979,1.1173038882746276,0.9995477923427801,True,0.11688139410530995,0.8953502182754696,76.54,N_high
THJ76,TEC,56985,1.1858813722909538,0.9982152623848671,True,0.13396037374861194,0.8818650308689626,76.54,N_high
THJ76,fmin,56985,0.049397034307273865,0.9986118332437853,True,0.0744357420125546,0.9307210854014155,76.54,N_high
THJ76,foE,23638,0.040467520517810315,0.9999960239204068,True,0.05930524844390861,0.9440149583597112,76.54,N_high
THJ76,foF1,23022,0.2681299952219616,0.9930335653846594,True,0.13818183762726932,0.878594234190793,76.54,N_high
THJ76,foF2,56985,0.3566809664824076,0.9994384790252577,True,0.1378951336900659,0.8788156047008588,76.54,N_high
THJ76,foF2p,59508,0.0627042162398333,0.9999007792092122,True,0.024368767465613034,0.9762109425437641,76.54,N_high
THJ76,hmF2,56985,14.140045187330001,0.9984272968283078,True,0.15061138324866602,0.8691031694615902,76.54,N_high
TR169,MUF_D,48861,0.8164698303179767,0.9999730712649746,True,0.07097344269584359,0.9337299695152198,69.9,N_high
TR169,TEC,48872,1.0076062810334478,0.9999719545840406,True,0.07520353579307405,0.9300564653206765,69.9,N_high
TR169,fmin,48876,0.28857797453419537,0.9989493777025326,True,0.11549474146724499,0.8964632129817742,69.9,N_high
TR169,foE,26653,0.06306881495516452,0.9999589644404877,True,0.049779049321401196,0.9525814033404654,69.9,N_high
TR169,foF1,20914,0.23234317124095505,0.9971394287197075,True,0.09254151705028965,0.9152970247756452,69.9,N_high
TR169,foF2,48872,0.22069993205039012,0.9999484064521275,True,0.06778714213094074,0.9365162404974641,69.9,N_high
TR169,foF2p,62194,0.22952170962365073,0.9982635846698936,True,0.10255443287127128,0.9069846986110254,69.9,N_high
TR169,hmF2,48872,9.038535136001528,0.9992514533937057,True,0.12506814966843735,0.8888350454989811,69.9,N_high
TR170,TEC,16773,1.9827667108845568,0.9995766675034531,True,0.09953574316141435,0.9094747544311507,69.6,N_high
TR170,foE,12236,0.20194256579920297,0.9933769476866059,True,0.1202200689855954,0.8926817396741877,69.6,N_high
TR170,foF2,14386,0.30573466030962637,0.9995136587913331,True,0.08304779650040126,0.9233202848768545,69.6,N_high
TR170,hmF2,14369,16.76108165437168,0.9989597855754845,True,0.15597037524904903,0.8650740723217532,69.6,N_high
TV51R,MUF_D,51199,0.8934215088836371,0.9999620325030741,True,0.06158564404393354,0.9419871167347994,-19.63,Low
TV51R,fmin,67757,0.11631236133044062,0.9999808058371757,True,0.08799389127602623,0.9191228075988324,-19.63,Low
TV51R,foE,26863,0.10150659519289233,0.9999714158444237,True,0.08892515494662073,0.9183367612157147,-19.63,Low
TV51R,foF1,17743,0.17794517556219355,0.9900832831346992,True,0.13377254404630518,0.8820111275857094,-19.63,Low
TV51R,foF2,67176,0.296912798717796,0.9999460815546748,True,0.05341395558019274,0.9492944295096474,-19.63,Low
TV51R,hmF2,64565,9.167463989777744,0.9996065849508571,True,0.10127090856643113,0.9080417835623574,-19.63,Low
VT139,MUF_D,62903,0.9934108508338234,0.9999826587475219,True,0.05036943844597702,0.9520459786791792,40.6,N_mid
VT139,TEC,62904,1.3965379785069314,0.999960585614987,True,0.06257864934934713,0.9411068071171332,40.6,N_mid
VT139,fmin,62904,0.14942698397558185,0.9975256033962585,True,0.13733181312784193,0.879250882158868,40.6,N_mid
VT139,foE,29834,0.08920116310250051,0.9999568667613836,True,0.09503726066460803,0.9132109343869018,40.6,N_mid
VT139,foF1,9933,0.22492071881606768,0.9886810582672306,True,0.1127696742617849,0.898658566215334,40.6,N_mid
VT139,foF2,62904,0.2536469083842045,0.9999706101806468,True,0.04783825427676199,0.9543457646430548,40.6,N_mid
VT139,foF2p,63172,0.08860559266763755,0.9999973862942859,True,0.033105401416006076,0.9679554463943071,40.6,N_mid
VT139,hmF2,62904,8.829688891008521,0.9999872988093992,True,0.08797641984087533,0.9191375674725171,40.6,N_mid
WA619,MUF_D,32683,1.5732224023681547,0.9999758509428351,True,0.06927111244953485,0.9352165118434319,19.29,Low
WA619,TEC,32684,2.6921225129377246,0.9999871157211254,True,0.06853964708394787,0.9358567112872292,19.29,Low
WA619,fmin,32684,0.19966769143444182,0.9985702575063767,True,0.08127327021366872,0.9248355874018708,19.29,Low
WA619,foE,13945,0.11153324714805532,0.9999059662267362,True,0.10827838104219924,0.9023003760658249,19.29,Low
WA619,foF1,4644,0.21294882660047387,0.956085047066182,True,0.10866054179579243,0.9019893486785544,19.29,Low
WA619,foF2,32684,0.48055003335840474,0.9999608753899798,True,0.06687533168561985,0.9373166388804214,19.29,Low
WA619,foF2p,32788,0.18253637221053653,0.9999997561832717,True,0.031250481768286036,0.9696965166845782,19.29,Low
WA619,hmF2,32684,9.549402893059174,0.9991762385340475,True,0.11245416774510733,0.8989134375099275,19.29,Low
WP937,MUF_D,9348,0.7348822386250179,0.9999886946991693,True,0.05956978628213689,0.9437792705554979,37.9,N_mid
WP937,TEC,9348,1.7406388175723861,0.999976454758343,True,0.07796048139500757,0.9276777927015305,37.9,N_mid
WP937,fmin,9348,0.09319116834260448,0.9986646909959311,True,0.10822153828709113,0.9023466567394435,37.9,N_mid
WP937,foE,5240,0.09446596692111961,0.9999873530812495,True,0.07433072733215353,0.9308120623928011,37.9,N_mid
WP937,foF1,4266,0.12947882481637757,0.9996200710325932,True,0.10426260119093851,0.9055816967101014,37.9,N_mid
WP937,foF2,9348,0.24774436599629152,0.9999838836685941,True,0.06656654236088441,0.9375880081391482,37.9,N_mid
WP937,foF2p,9348,0.0829262052488946,0.9999998046784191,True,0.027319525340159388,0.9734069832546854,37.9,N_mid
WP937,hmF2,9348,8.41937713949508,0.9998120561921254,True,0.10349016820838057,0.9062155955803335,37.9,N_mid
